"";"date";"total_cases";"total_deceased";"total_recovered";"uci_cases";"new_cases";"new_deceased";"new_recovered";"incidence_14d";"daily_antic";"daily_antig";"daily_pcr";"daily_hosp_lar";"daily_hosp_lie";"daily_hosp_sie";"daily_hosp_3ma";"daily_hosp_val";"daily_hosp_total";"daily_uci_sie";"daily_uci_val";"daily_uci_total";"active";"daily_test";"daily_positiv";"rate_pcr_7d";"rate_hosp_ocup";"rate_ucis_ocup"
"204";2020-09-19;7138;229;5038;10;77;1;65;237;1;0;1441;6;0;15;2;49;72;0;10;10;1871;1442;0,0533980582524272;5,60806715496415;4,642166344294;8,69565217391304
"205";2020-09-20;7194;229;5078;10;56;0;40;235;0;0;721;9;0;16;2;49;76;0;10;10;1887;721;0,0776699029126214;5,59334632498973;4,90006447453256;8,69565217391304
"206";2020-09-21;7262;229;5107;9;68;0;29;229;67;0;1007;9;0;11;1;54;75;0;9;9;1926;1074;0,0633147113594041;5,76457788133181;4,83558994197292;7,82608695652174
"207";2020-09-22;7334;229;5186;9;72;0;79;222;68;0;1558;9;0;8;0;52;69;0;9;9;1919;1626;0,044280442804428;5,64179731257626;4,44874274661509;7,82608695652174
"208";2020-09-23;7395;229;5230;8;61;0;44;202;77;0;1569;7;0;8;1;42;58;0;8;8;1936;1646;0,0370595382746051;5,3682751594567;3,73952288845906;6,95652173913043
"209";2020-09-24;7452;230;5314;6;57;1;84;185;129;0;1200;7;0;8;1;45;61;0;6;6;1908;1329;0,0428893905191874;5,41380597757908;3,93294648613798;5,21739130434783
"210";2020-09-25;7527;230;5397;7;75;0;83;174;56;0;1741;7;0;9;1;40;57;0;7;7;1900;1797;0,0417362270450751;5,14783244525355;3,67504835589942;6,08695652173913
"211";2020-09-26;7582;231;5496;8;55;1;99;164;0;0;1337;8;0;10;1;40;59;0;8;8;1855;1337;0,0411368735976066;4,97267266447039;3,8039974210187;6,95652173913043
"212";2020-09-27;7607;231;5541;8;25;0;45;151;52;0;627;8;0;9;1;38;56;0;8;8;1835;679;0,0368188512518409;4,38908621217353;3,61057382333978;6,95652173913043
"213";2020-09-28;7682;232;5595;9;75;1;54;150;108;0;1495;4;0;9;2;40;55;0;9;9;1855;1603;0,0467872738615097;4,15297996220361;3,54609929078014;7,82608695652174
"214";2020-09-29;7716;232;5629;11;34;0;34;143;49;0;1085;4;0;7;2;42;55;0;11;11;1855;1134;0,0299823633156966;3,94872168379316;3,54609929078014;9,56521739130435
"215";2020-09-30;7762;232;5664;10;46;0;35;131;78;0;1302;6;0;7;2;37;52;0;10;10;1866;1380;0,0333333333333333;3,89549018463214;3,35267569310122;8,69565217391304
"216";2020-10-01;7808;232;5722;9;46;0;58;128;141;0;1508;5;0;8;3;37;53;0;9;9;1854;1649;0,0278956943602183;3,68129452521829;3,41715022566086;7,82608695652174
"217";2020-10-02;7874;233;5737;11;66;1;15;121;57;0;1494;4;0;6;1;33;44;0;11;11;1904;1551;0,0425531914893617;3,69296544585096;2,83687943262411;9,56521739130435
"218";2020-10-03;7906;233;5845;11;32;0;108;117;0;0;1135;4;0;6;2;31;43;0;11;11;1828;1135;0,0281938325991189;3,50806486015828;2,77240490006447;9,56521739130435
"219";2020-10-04;7967;234;5870;11;61;1;25;119;2;0;966;3;0;5;2;33;43;0;11;11;1863;968;0,0630165289256198;3,88231739835512;2,77240490006447;9,56521739130435
"220";2020-10-05;8008;234;5945;6;41;0;75;117;56;0;834;1;0;3;2;37;43;0;6;6;1829;890;0,0460674157303371;3,87203371076694;2,77240490006447;5,21739130434783
"221";2020-10-06;8054;234;5988;8;46;0;43;114;68;0;1087;1;0;2;2;37;42;0;8;8;1832;1155;0,0398268398268398;4,01266908949756;2,70793036750484;6,95652173913043
"222";2020-10-07;8093;234;6203;7;39;0;215;110;56;0;1425;0;0;4;1;33;38;0;7;7;1656;1481;0,0263335584064821;3,91267230482825;2,45003223726628;6,08695652173913
"223";2020-10-08;8126;234;6298;6;33;0;95;107;60;0;1563;0;0;5;1;33;39;0;6;6;1594;1623;0,0203327171903882;3,80462977383068;2,51450676982592;5,21739130434783
"224";2020-10-09;8194;235;6465;6;68;1;167;110;56;0;1918;3;0;4;0;28;35;0;6;6;1494;1974;0,0344478216818642;3,68883877658072;2,25660863958736;5,21739130434783
"225";2020-10-10;8264;236;6562;6;70;1;97;112;0;0;1394;2;0;3;0;28;33;0;6;6;1466;1394;0,0502152080344333;4,00342985422806;2,12765957446809;5,21739130434783
"226";2020-10-11;8299;236;6573;8;35;0;11;114;0;0;486;3;0;3;0;31;37;0;8;8;1490;486;0,0720164609053498;4,13200031108135;2,38555770470664;6,95652173913043
"227";2020-10-12;8344;236;6692;10;45;0;119;109;0;0;658;4;0;3;1;34;42;0;10;10;1416;658;0,0683890577507599;4,4508809113731;2,70793036750484;8,69565217391304
"228";2020-10-13;8417;237;6851;9;73;1;159;116;45;0;980;4;0;4;1;32;41;0;9;9;1329;1025;0,0712195121951219;4,89934765949142;2,6434558349452;7,82608695652174
"229";2020-10-14;8478;237;6930;10;61;0;79;118;82;0;1247;4;0;3;1;30;38;0;10;10;1311;1329;0,0458991723100075;5,17885642954178;2,45003223726628;8,69565217391304
"230";2020-10-15;8563;239;7231;9;85;2;301;126;40;0;1650;6;0;2;1;27;36;0;9;9;1093;1690;0,0502958579881657;5,60690129808146;2,321083172147;7,82608695652174
"231";2020-10-16;8665;241;7403;8;102;2;172;132;73;0;1545;5;0;5;1;23;34;0;8;8;1021;1618;0,0630407911001236;6,01537228977088;2,19213410702772;6,95652173913043
"232";2020-10-17;8820;244;7570;8;155;3;167;154;0;0;1174;6;0;8;1;25;40;0;8;8;1006;1174;0,132027257240204;7,18411584985333;2,57898130238556;6,95652173913043
"233";2020-10-18;8868;244;7581;9;48;0;11;151;0;0;754;6;0;11;2;32;51;0;9;9;1043;754;0,0636604774535809;7,0647446576852;3,28820116054159;7,82608695652174
"234";2020-10-19;8961;244;7658;10;93;0;77;161;32;0;1450;3;0;13;2;40;58;0;10;10;1059;1482;0,062753036437247;6,98423006749216;3,73952288845906;8,69565217391304
"235";2020-10-20;9120;244;7703;12;159;0;45;180;57;0;1379;4;0;14;2;38;58;0;12;12;1173;1436;0,110724233983287;7,54858323589451;3,73952288845906;10,4347826086957
"236";2020-10-21;9334;245;7750;11;214;1;47;211;31;0;2332;5;0;11;2;38;56;0;11;11;1339;2363;0,090562843842573;8,18663568635973;3,61057382333978;9,56521739130435
"237";2020-10-22;9452;245;7773;11;118;0;23;225;39;0;1444;5;0;12;3;38;58;0;11;11;1434;1483;0,0795684423465947;8,60481546290872;3,73952288845906;9,56521739130435
"238";2020-10-23;9637;245;7906;11;185;0;133;245;67;0;1830;6;0;13;4;44;67;0;11;11;1486;1897;0,0975224037954665;9,09740992998505;4,31979368149581;9,56521739130435
"239";2020-10-24;9811;245;7928;12;174;0;22;263;0;0;1923;6;0;15;4;47;72;0;12;12;1638;1923;0,0904836193447738;8,50392938862175;4,642166344294;10,4347826086957
"240";2020-10-25;9975;245;8119;13;164;0;191;285;0;0;1212;7;0;18;4;49;78;0;13;13;1611;1212;0,135313531353135;9,52754444432967;5,02901353965184;11,304347826087
"241";2020-10-26;10110;247;8157;14;135;2;38;300;68;0;1638;9;0;15;2;59;85;0;14;14;1706;1706;0,0791324736225088;9,76153640411913;5,48033526756931;12,1739130434783
"242";2020-10-27;10283;248;8236;16;173;1;79;317;71;0;1759;11;0;20;6;63;100;0;16;16;1799;1830;0,0945355191256831;9,5302690490105;6,44745325596389;13,9130434782609
"243";2020-10-28;10484;249;8363;12;201;1;127;341;51;0;1902;13;0;26;7;64;110;0;12;12;1872;1953;0,102918586789555;9,70677966253881;7,09219858156028;10,4347826086957
"244";2020-10-29;10666;249;8416;12;182;0;53;358;102;0;1712;15;0;23;8;67;113;0;12;12;2001;1814;0,100330760749724;10,0033842111549;7,2856221792392;10,4347826086957
"245";2020-10-30;10834;250;8557;12;168;1;141;369;77;0;1787;16;0;25;3;78;122;0;12;12;2027;1864;0,0901287553648069;9,89776066214552;7,86589297227595;10,4347826086957
"246";2020-10-31;11030;252;8577;15;196;2;20;376;0;0;1555;16;0;24;3;92;135;0;15;15;2201;1555;0,12604501607717;10,4057806154655;8,70406189555126;13,0434782608696
"247";2020-11-01;11175;252;8620;16;145;0;43;393;0;0;1096;19;0;27;3;98;147;0;16;16;2303;1096;0,132299270072993;10,3627197400349;9,47775628626692;13,9130434782609
"248";2020-11-02;11391;252;8750;17;216;0;130;414;0;0;1591;19;0;27;7;104;157;0;17;17;2389;1591;0,135763670647392;11,1717368403903;10,1225016118633;14,7826086956522
"249";2020-11-03;11628;256;8871;17;237;4;121;428;83;0;2062;15;0;25;5;104;149;0;17;17;2501;2145;0,11048951048951;11,3996510027307;9,6067053513862;14,7826086956522
"250";2020-11-04;11785;260;9121;19;157;4;250;418;71;0;1428;15;0;23;3;107;148;0;19;19;2404;1499;0,104736490993996;11,4256210627942;9,54223081882656;16,5217391304348
"251";2020-11-05;12095;261;9235;21;310;1;114;451;91;0;2676;14;0;22;3;109;148;0;21;21;2599;2767;0,112034694615107;11,5928201180139;9,54223081882656;18,2608695652174
"252";2020-11-06;12322;263;9255;23;227;2;20;458;79;0;1999;17;0;25;3;113;158;0;23;23;2804;2078;0,109239653512993;11,8658329487023;10,186976144423;20
"253";2020-11-07;12502;265;9439;24;180;2;184;459;0;0;1712;17;0;26;4;110;157;0;24;24;2798;1712;0,105140186915888;11,5671925321125;10,1225016118633;20,8695652173913
"254";2020-11-08;12738;267;9607;29;236;2;168;471;0;0;1333;17;0;29;4;127;177;0;29;29;2864;1333;0,177044261065266;12,206406689145;11,4119922630561;25,2173913043478
"255";2020-11-09;12964;269;9757;34;226;2;150;487;84;0;2077;21;0;25;4;129;179;0;34;34;2938;2161;0,104581212401666;11,7609429999204;11,5409413281754;29,5652173913043
"256";2020-11-10;13220;272;9792;35;256;3;35;500;64;0;2147;23;0;29;4;136;192;0;35;35;3156;2211;0,115784712799638;11,8365887472079;12,3791102514507;30,4347826086957
"257";2020-11-11;13480;273;9896;34;260;1;104;511;90;0;2160;21;0;33;4;139;197;0;34;34;3311;2250;0,115555555555556;11,9911468123731;12,7014829142489;29,5652173913043
"258";2020-11-12;13708;278;9939;35;228;5;43;519;63;0;2138;19;0;38;4;135;196;0;35;35;3491;2201;0,10358927760109;11,8704979978871;12,6370083816892;30,4347826086957
"259";2020-11-13;13917;281;10007;34;209;3;68;525;95;0;2062;16;0;32;3;127;178;0;34;34;3629;2157;0,0968938340287436;11,6941291481121;11,4764667956157;29,5652173913043
"260";2020-11-14;14110;281;10200;34;193;0;193;525;0;0;1945;16;0;37;4;134;191;0;34;34;3629;1945;0,0992287917737789;11,609680646082;12,314635718891;29,5652173913043
"261";2020-11-15;14240;282;10333;32;130;1;133;522;0;0;1181;14;0;39;4;140;197;0;32;32;3625;1181;0,110076206604572;10,6529941537864;12,7014829142489;27,8260869565217
"262";2020-11-16;14481;285;10411;30;241;3;78;526;83;0;2039;16;0;37;5;131;189;0;30;30;3785;2122;0,113572101790763;10,7814354307735;12,1856866537718;26,0869565217391
"263";2020-11-17;14761;291;10506;35;280;6;95;533;93;0;3005;17;0;40;6;136;199;0;35;35;3964;3098;0,0903808908973531;10,4185236893122;12,8304319793682;30,4347826086957
"264";2020-11-18;15001;292;10588;33;240;1;82;547;88;0;2473;19;0;41;6;127;193;0;33;33;4121;2561;0,093713393205779;10,1064927986012;12,4435847840103;28,695652173913
"265";2020-11-19;15168;293;10812;36;167;1;224;522;126;0;2013;21;0;40;6;119;186;0;36;36;4063;2139;0,0780738662926601;9,74198692276644;11,9922630560928;31,304347826087
"266";2020-11-20;15338;295;10865;38;170;2;53;512;103;0;2083;17;0;34;7;121;179;0;38;38;4178;2186;0,0777676120768527;9,46875518059657;11,5409413281754;33,0434782608696
"267";2020-11-21;15489;296;10908;36;151;1;43;507;0;0;1802;17;0;37;7;121;182;0;36;36;4285;1802;0,083795782463929;9,24828361902728;11,7343649258543;31,304347826087
"268";2020-11-22;15573;297;11062;38;84;1;154;481;0;0;934;15;0;40;6;121;182;0;38;38;4214;934;0,0899357601713062;8,96056295569491;11,7343649258543;33,0434782608696
"269";2020-11-23;15707;297;11170;30;134;0;108;466;132;0;2021;15;0;33;6;109;163;0;30;30;4240;2153;0,0622387366465397;8,22722916792028;10,5093488072211;26,0869565217391
"270";2020-11-24;15840;298;11391;33;133;1;221;445;78;245;2032;22;0;34;6;116;178;0;33;33;4151;2355;0,0564755838641189;7,74286763887408;11,4764667956157;28,695652173913
"271";2020-11-25;15961;300;11498;32;121;2;107;421;125;31;1961;23;0;36;9;115;183;0;32;32;4163;2117;0,0571563533301842;7,22062421207987;11,7988394584139;27,8260869565217
"272";2020-11-26;16066;304;11589;28;105;4;91;399;88;32;2091;19;0;34;11;101;165;0;28;28;4173;2211;0,0474898236092266;6,78370931660225;10,6382978723404;24,3478260869565
"273";2020-11-27;16201;305;11710;28;135;1;121;386;141;38;2012;16;0;38;7;97;158;0;28;28;4186;2191;0,0616157005933364;6,55296772398058;10,186976144423;24,3478260869565
"274";2020-11-28;16288;311;11767;32;87;6;57;367;0;39;1844;15;0;41;8;102;166;0;32;32;4210;1883;0,0462028677642061;6,01592608541312;10,7027724049001;27,8260869565217
"275";2020-11-29;16377;312;11800;30;89;1;33;360;0;45;788;15;0;43;8;103;169;0;30;30;4265;833;0,106842737094838;6,25745432717785;10,896196002579;26,0869565217391
"276";2020-11-30;16483;316;11979;29;106;4;179;337;104;50;1259;19;0;41;10;96;166;0;29;29;4188;1413;0,0750176928520878;6,44001084439997;10,7027724049001;25,2173913043478
"277";2020-12-01;16685;320;12295;31;202;4;316;324;90;30;2019;18;0;39;13;99;169;0;31;31;4070;2139;0,0944366526414212;6,98231182693286;10,896196002579;26,9565217391304
"278";2020-12-02;16805;321;12552;33;120;1;257;304;90;34;1949;19;0;38;13;107;177;0;33;33;3932;2073;0,0578871201157742;6,99275135244129;11,4119922630561;28,695652173913
"279";2020-12-03;16963;324;12690;33;158;3;138;302;149;48;2087;17;0;38;18;102;175;0;33;33;3949;2284;0,0691768826619965;7,30256648176657;11,2830431979368;28,695652173913
"280";2020-12-04;17098;324;12833;29;135;0;143;296;98;61;1857;12;0;36;17;104;169;0;29;29;3941;2016;0,0669642857142857;7,37897484063728;10,896196002579;25,2173913043478
"281";2020-12-05;17227;328;13145;28;129;4;312;292;3;16;1526;11;0;38;20;100;169;0;28;28;3754;1545;0,083495145631068;7,91172166730673;10,896196002579;24,3478260869565
"282";2020-12-06;17285;331;13344;28;58;3;199;287;0;33;690;10;0;37;23;101;171;0;28;28;3610;723;0,0802213001383126;7,53141542507066;11,0251450676983;24,3478260869565
"283";2020-12-07;17364;342;13714;28;79;11;370;277;113;48;1030;7;0;32;21;94;154;0;28;28;3308;1191;0,0663308144416457;7,40731716206434;9,9290780141844;24,3478260869565
"284";2020-12-08;17452;344;14004;26;88;2;290;270;0;32;1711;7;0;33;23;95;158;0;26;26;3104;1743;0,0504876649454963;6,77947448069399;10,186976144423;22,6086956521739
"285";2020-12-09;17499;347;14469;27;47;3;465;257;85;30;1043;8;0;34;21;92;155;0;27;27;2683;1158;0,040587219343696;6,53233304109287;9,99355254674404;23,4782608695652
"286";2020-12-10;17609;348;14863;28;110;1;394;258;144;38;1528;7;0;32;24;87;150;0;28;28;2398;1710;0,064327485380117;6,46305593706602;9,67117988394584;24,3478260869565
"287";2020-12-11;17686;350;15260;25;77;2;397;249;88;34;1682;6;0;29;19;82;136;0;25;25;2076;1804;0,0426829268292683;6,11617938156577;8,7685364281109;21,7391304347826
"288";2020-12-12;17741;352;15393;25;55;2;133;243;0;21;1453;6;0;32;17;84;139;0;25;25;1996;1474;0,0373134328358209;5,45644062734795;8,96196002578981;21,7391304347826
"289";2020-12-13;17822;353;15577;26;81;1;184;242;0;22;1017;6;0;31;22;89;148;0;26;26;1892;1039;0,0779595765158807;5,42413028988464;9,54223081882656;22,6086956521739
"290";2020-12-14;17896;359;15774;26;74;6;197;236;161;40;1202;6;0;27;22;84;139;0;26;26;1763;1403;0,052744119743407;5,23003465133837;8,96196002578981;22,6086956521739
"291";2020-12-15;17983;363;15835;21;87;4;61;216;80;60;2047;5;1;28;19;80;133;0;21;21;1785;2187;0,0397805212620027;5,07707545585989;8,57511283043198;18,2608695652174
"292";2020-12-16;18065;367;16065;21;82;4;230;209;211;43;1991;6;1;26;21;75;129;0;21;21;1633;2245;0,0365256124721604;5,01905250055224;8,31721470019342;18,2608695652174
"293";2020-12-17;18140;370;16200;21;75;3;135;196;69;72;1777;5;0;27;20;69;121;0;21;21;1570;1918;0,0391032325338895;4,65870603132042;7,80141843971631;18,2608695652174
"294";2020-12-18;18213;372;16344;21;73;2;144;186;247;70;1782;6;0;21;21;64;112;0;21;21;1497;2099;0,0347784659361601;4,54578516141887;7,22114764667956;18,2608695652174
"295";2020-12-19;18245;375;16490;21;32;3;146;170;0;43;1734;6;0;19;21;65;111;0;21;21;1380;1777;0,0180078784468205;4,2699915272903;7,15667311411992;18,2608695652174
"296";2020-12-20;18296;376;16550;21;51;1;60;168;0;58;1606;5;0;20;23;64;112;0;21;21;1370;1664;0,0306490384615385;3,59412669794255;7,22114764667956;18,2608695652174
"297";2020-12-21;18360;376;16582;24;64;0;32;166;79;84;1038;5;0;17;25;64;111;0;24;24;1402;1201;0,0532889258950874;3,60190964296656;7,15667311411992;20,8695652173913
"298";2020-12-22;18422;377;16750;22;62;1;168;162;135;89;1982;6;0;13;22;54;95;0;22;22;1295;2206;0,028105167724388;3,43511887814349;6,1250805931657;19,1304347826087
"299";2020-12-23;18503;378;16808;22;81;1;58;167;139;87;2194;5;0;8;17;48;78;0;22;22;1317;2420;0,0334710743801653;3,39148261968642;5,02901353965184;19,1304347826087
"300";2020-12-24;18562;380;16831;22;59;2;23;159;0;56;1666;5;0;7;16;50;78;0;22;22;1351;1722;0,0342624854819977;3,32232909037368;5,02901353965184;19,1304347826087
"301";2020-12-25;18629;382;16843;23;67;2;12;157;0;64;1447;5;0;15;12;53;85;0;23;23;1404;1511;0,0443414956982131;3,45894380126015;5,48033526756931;20
"302";2020-12-26;18694;382;16851;23;65;0;8;159;49;70;1446;7;0;16;14;54;91;0;23;23;1461;1565;0,0415335463258786;3,79502477096098;5,86718246292714;20
"303";2020-12-27;18767;383;16858;25;73;1;7;158;0;61;1117;8;0;16;10;54;88;0;25;25;1526;1178;0,0619694397283531;4,24245907477262;5,67375886524823;21,7391304347826
"304";2020-12-28;18839;389;16897;21;72;6;39;157;132;66;1382;12;0;12;11;50;85;0;21;21;1553;1580;0,0455696202531646;4,13218327988801;5,48033526756931;18,2608695652174
"305";2020-12-29;18954;390;17073;21;115;1;176;161;95;73;1315;12;0;11;12;49;84;0;21;21;1491;1483;0,0775455158462576;4,83847396734329;5,41586073500967;18,2608695652174
"306";2020-12-30;19067;395;17331;20;113;5;258;166;102;59;2239;13;0;17;11;50;91;0;20;20;1341;2400;0,0470833333333333;5,0329348095314;5,86718246292714;17,3913043478261
"307";2020-12-31;19109;396;17434;22;42;1;103;161;0;57;837;9;0;20;11;53;93;0;22;22;1279;894;0,0469798657718121;5,21461167081446;5,99613152804642;19,1304347826087
"308";2021-01-01;19257;399;17567;21;148;3;133;174;10;47;1677;12;0;21;9;51;93;0;21;21;1291;1734;0,0853517877739331;5,80047298618189;5,99613152804642;18,2608695652174
"309";2021-01-02;19364;401;17643;22;107;2;76;187;19;66;1439;16;0;18;8;51;93;0;22;22;1320;1524;0,0702099737532808;6,21013623514478;5,99613152804642;19,1304347826087
"310";2021-01-03;19450;401;17725;22;86;0;82;193;0;67;1395;17;0;19;7;54;97;0;22;22;1324;1462;0,0588235294117647;6,16519465919352;6,25402965828498;19,1304347826087
"311";2021-01-04;19577;403;17814;25;127;2;89;203;87;78;1150;14;0;18;5;53;90;0;25;25;1360;1315;0,0965779467680608;6,89388503797775;5,8027079303675;21,7391304347826
"312";2021-01-05;19710;403;18016;24;133;0;202;215;82;57;2060;17;0;19;4;55;95;0;24;24;1291;2199;0,0604820372896771;6,65012105859803;6,1250805931657;20,8695652173913
